CID,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
5278396,12.36362269407814,-0.037770797,12.36362269407814,0.03777079659024074,0.48753390702796584,395.50500000000005,378.3690000000001,395.0649854,136,0,0.19962083304809838,-0.440234639,0.440234638550464,0.19962083304809838,0.8518518518518519,1.5925925925925926,2.4074074074074074,32.17180713050001,10.13828115101338,2.220637218244944,-2.272316347,2.5106544912287814,-2.36140501,8.048011585625947,0.12037248560464929,1.583891878422536,1057.2875241187648,18.216967702877945,14.5130345952721,16.146027757127552,13.275989583278102,8.838349359021972,10.471342520877423,6.378707838583887,8.514683636393954,4.601831925687968,7.21613930251456,3.279190489535589,5.662999006052939,-2.15,2979401.871240159,16.982887192164096,7.110004367878112,3.2877465569550632,165.0796355566465,14.053923621703873,5.760247418874442,11.31297259376155,0,0,0,4.794537184071822,0,0,0,47.78923817262867,18.19910120538483,50.36763234251647,13.213763929025836,9.154013890853395,29.407952100643243,0,0,0,19.5819339020711,31.203186471701464,64.82063119212685,0,11.323698910571437,10.32870012275102,5.884182201861009,0,23.52376989878223,26.303276740850986,4.736862953800049,0,0,83.39092563935077,0,11.323698910571437,0,42.68,0,4.794537184071822,0,5.428790391900541,24.85819354976129,23.548447779039922,14.686450426553325,35.65650403570545,12.13273413692322,35.23174507315853,9.154013890853395,11.592044131166016,3.4950108274995535,19.25709982933332,0,0.9267778145208706,1.236656168640296,17.72412458234858,0,2.768286646491358,0,0.19047619047619047,27,0,4,0,2,2,2,1,3,6,0,6,2,0,1,1,5,4.759200000000003,108.13400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87371,11.512785336356764,0.016157407407407343,11.512785336356764,0.016157407407407343,0.6423190753154232,186.214,176.13399999999996,186.0793129,70,0,0.2675313892814262,-0.350426602,0.35042660245054713,0.2675313892814262,1.2142857142857142,2.0714285714285716,3,16.14988398808941,10.046000369874765,2.2011995463510523,-2.112183441,2.2376862027920823,-2.310120402,6.0157500930846215,0.09416457957084588,2.3764588757767675,512.9819304988085,9.543605595440512,7.631862929595463,7.631862929595463,6.860173345306138,4.738581195608106,4.738581195608106,3.5300380131045523,3.5300380131045523,2.701249321576375,2.701249321576375,2.042951981935379,2.042951981935379,-1.77,3513.4522632717685,7.616863440644091,2.6075403366533334,0.8935833484823179,81.12260754555886,10.30076712495354,5.693927994848461,0,0,5.907179729351506,0,4.794537184071822,0,0,0,18.19910120538483,18.050640183084614,17.447681337993632,0,4.794537184071822,16.81010466143256,0,10.30076712495354,0,6.4208216229260096,6.544756405912575,35.5228477603919,0,0,5.316788604006331,0,0,0,17.43591465621129,6.4208216229260096,0,16.051916670617278,24.26546827384644,0,10.902924932081056,0,44.89,0,4.794537184071822,0,5.907179729351506,0,29.739658233000306,5.386224214464796,0,18.19910120538483,16.36713419341515,0,0,0,14.666535336356764,4.007074829931973,2.941064814814815,0.016157407407407343,8.037056878306878,0.9217129629629629,0.7437311035525321,0,0.18181818181818182,14,2,3,0,1,1,1,1,2,1,2,3,0,0,0,0,3,1.4538,54.33590000000001,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24737642,13.834184373937603,-0.556037216,13.834184373937603,0.05771835894851729,0.5375366960594755,500.6400000000001,467.3760000000002,500.2257401,188,0,0.2455308950803826,-0.342681623,0.34268162291796483,0.2455308950803826,1.0857142857142856,1.8,2.4857142857142858,32.13348229857384,9.82754591633049,2.3971653978132257,-2.346662275,2.3621111062403486,-2.551621473,7.095141224241139,-0.139217071,1.5278635847295328,1051.1212637119972,24.949018510446816,20.258391498063613,21.074888078991343,16.884249150759292,12.42527461337114,13.304927424626035,9.491371494429046,10.381052461450647,7.19327824820171,8.13924479768621,5.018056950288523,5.963403133396037,-2.65,109266710.19304307,25.44313012529784,11.390846152404867,5.780650579095829,209.05052195507986,15.533486938863138,22.560613361895083,0,17.59760440506795,0,0,14.383611552215466,9.374393568622029,0,11.336785877934737,19.26246486877803,69.83806999407967,17.488270668075486,12.083681658295921,18.774026599890284,28.934390283002685,0,20.517465459810346,5.917906046161393,69.99501104761659,13.592428388589765,51.72775506875647,0,0,10.633577208012662,4.39041504767482,0,11.336785877934737,53.15760270375132,9.589074368143644,11.735126887207288,78.9708697567907,29.645531044312353,0,0,0,91.4,11.859061670193856,18.774026599890284,0,35.59919210952527,17.802135892458033,49.953375057334846,35.602254151781175,19.35147195283373,4.899909730850478,15.617555728959871,0,13.23091055816176,1.3665846601624017,45.79166772582494,8.415430431199255,0.6779798236678516,-0.773331892,4.254481147232873,6.756431094865366,2.3855378815855266,1.7276419029884125,0.5384615384615384,35,2,7,1,1,2,1,1,2,6,2,9,8,1,1,2,4,3.849700000000002,132.66190000000003,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46926973,12.438146419878022,-0.149575617,12.438146419878022,0.1495756172839504,0.5515401466154501,396.45400000000006,376.29400000000015,396.16985926000007,148,0,0.22950525954374312,-0.310416177,0.3104161774425812,0.22950525954374312,0.8666666666666667,1.7666666666666666,2.466666666666667,16.149105315677502,10.042247018927005,2.097040634634078,-2.089875251,2.2197185860262794,-2.151957946,5.911294416002872,-0.11514773,1.4205756538171512,1175.9478708558142,20.924074484064484,16.702276010236087,16.702276010236087,14.580520035918415,9.491602801849494,9.491602801849494,6.942689331822483,6.942689331822483,4.559579058871398,4.559579058871398,3.164655340698866,3.164655340698866,-4,8020246.837839325,19.322235434007133,8.566329565734682,4.519757920968316,173.87207838365978,5.316788604006331,5.817862777835028,0,5.907179729351506,0,0,24.730451267860655,4.9839785209472085,0,0,6.06636706846161,49.239845656621675,47.80504883630783,24.00552118423601,4.794537184071822,11.725042507186533,0,24.91989260473604,0,20.268296022307258,5.316788604006331,84.33372775022895,0,22.514758973090913,5.316788604006331,5.817862777835028,0,0,30.827072334087546,11.21535880699783,13.847474399381248,16.82083097824245,67.51289677198649,0,22.514758973090913,0,93.55000000000001,0,4.794537184071822,0,12.328001352277514,5.817862777835028,39.33558995133336,0,43.24742849814007,38.112942673227685,30.23668120874237,0,0,0,33.79646736763333,2.8201854213907787,6.272341000215149,0.3376487756871962,9.523345896477661,10.30793103118258,3.942080507413304,0,0.13043478260869565,30,1,7,0,0,0,0,4,4,6,1,7,5,0,0,0,4,3.793640000000001,114.53869999999999,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
118704762,13.792516089610245,-0.997714432,13.792516089610245,0.32236648896371145,0.7513037921666458,368.38300000000004,350.23900000000003,368.13363425599994,138,0,0.18732219922663856,-0.502773643,0.5027736432516039,0.18732219922663856,0.8888888888888888,1.5555555555555556,2.2222222222222223,19.145644821965263,9.957840704582587,2.1510271011413424,-2.285425038,2.346780990040336,-2.356040093,5.8310862177336205,0.12246504839389717,1.7076822710723398,931.6454735015667,18.802754140504852,14.530397570435017,14.530397570435017,13.131030293135236,8.68813299517494,8.68813299517494,6.35605239197608,6.35605239197608,4.703514244616993,4.703514244616993,3.2705978295000904,3.2705978295000904,-2.99,2072424.1307113445,17.425138112353252,7.324952337726064,3.481932669932514,155.21786027438745,14.743300079491233,0,17.383953515375694,0,0,0,4.9839785209472085,8.78083009534964,0,0,12.13273413692322,47.02218981739904,36.73403772143186,13.213763929025836,18.624220443990396,5.687386274683562,0,4.9839785209472085,0,0,31.203186471701464,66.49269830454922,0,28.003317800071887,4.899909730850478,14.468216370033202,5.749511833283905,0,36.3937826566389,4.736862953800049,11.63444168209179,0,54.858256622457425,0,22.253805966787983,0,45.59,17.383953515375694,13.887357490190345,0,0,24.340666912419827,42.03653620682592,0,12.393687143226153,30.33183534230805,9.883888251797686,4.736862953800049,32.96400166629101,0,6.3458822142263696,9.339173874974325,3.748402597966542,-2.96852669,12.058539455140284,3.206672188541777,3.139188025796903,0,0.19047619047619047,27,1,4,0,1,1,2,1,3,4,1,6,3,0,1,1,4,4.236000000000004,99.72180000000004,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
397888,13.665017636684304,-0.217427695,13.665017636684304,0.04365773871205958,0.3906761736444817,452.4630000000003,428.2710000000002,452.1583511,172,0,0.2585877569501763,-0.492846103,0.49284610300865345,0.2585877569501763,0.9696969696969697,1.6363636363636365,2.303030303030303,16.696880587191668,10.015885491665752,2.3524269918970555,-2.16733706,2.463984223935099,-2.262008625,6.268100892808361,0.1039161423919724,1.7468811221265301,1329.1079945623148,23.112155217263343,18.395958697660884,18.395958697660884,16.08324865796912,10.714768706987627,10.714768706987627,7.840510101645287,7.840510101645287,6.038733505518253,6.038733505518253,4.522139683728017,4.522139683728017,-3.56,52292597.89920407,21.294353151255695,8.416812456410549,3.3152921483334463,188.99391910126818,33.937867461838586,0,28.78129227950056,6.792942306099827,5.559266895052008,0,9.589074368143644,0,0,0,0,37.23104630268502,29.602640009683938,37.47008074807824,28.84851639411272,16.55569337529453,0,9.883888251797686,0,12.965578028838586,40.70893216499296,45.74617533636426,0,34.25542681968108,29.823507314258535,0,22.99804733313562,0,56.16580415398995,6.544756405912575,0,22.342261790391824,29.060005457918262,0,22.029827915475046,0,108.25000000000001,0,9.589074368143644,0,24.742336112029694,82.2098690726684,0,14.219595082555067,28.832567921637796,0,5.316788604006331,24.0539792100409,23.496401107470625,0,27.275659571909575,13.003557563316832,1.9280951394051151,1.7417378866824227,6.767780216616796,0.6381136621315191,1.6295341420274818,3.0191207104396347,0.3333333333333333,33,2,9,1,1,2,2,1,3,9,2,9,8,0,0,0,5,1.9307999999999987,120.87600000000006,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
11655119,6.0655546528120485,0.6586714556138187,6.0655546528120485,0.6586714556138187,0.45331977471269036,441.53500000000037,414.31900000000024,441.21647510400004,168,0,0.1210589594226975,-0.492181753,0.492181753268638,0.1210589594226975,0.9696969696969697,1.9090909090909092,2.787878787878788,16.482902726954986,9.964328733675435,2.251831777378657,-2.258418335,2.3956695199640197,-2.382071694,5.986989620930512,0.032241381311764364,1.324636798625385,1264.6637978036865,22.036958659186848,18.612678011813077,18.612678011813077,16.365305980755142,11.698156448406776,11.698156448406776,8.551916855758735,8.551916855758735,6.512152552764748,6.512152552764748,4.85028329575503,4.85028329575503,-3.29,105014233.00873035,20.326369190131246,8.92110637230032,3.983102875798903,192.53352633394226,9.473725907600098,18.050321792645285,0,0,0,0,19.54966970789008,0,5.098681808301038,0,6.06636706846161,48.73693007985706,61.28268353634831,24.42439264149056,9.473725907600098,10.902924932081056,0,24.648351516191116,0,19.386399651764595,39.45491511127648,60.552184617305876,0,28.264270806374817,4.736862953800049,0,5.749511833283905,0,64.10326662746759,17.702440982638635,0,12.114749617774471,54.858256622457425,0,33.41768390517197,0,65.3,0,0,0,0,6.606881964512918,85.83817704528705,11.257379486545457,0,36.6591554170726,37.74877091327491,14.572407715901136,13.631101973129429,0,11.62331505848573,6.051311116235221,6.407039529998725,0.852401809616817,14.31414887088233,5.869889724645072,6.084125250340012,0,0.34615384615384615,33,0,7,0,2,2,1,3,4,7,0,7,6,0,1,1,6,3.8175000000000034,127.27000000000005,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
208908,13.43080267349532,-3.01899647,13.43080267349532,0.06636168724030922,0.17947949298055937,581.0690000000003,554.8610000000003,580.1347322,206,0,0.14820462662281222,-0.487343923,0.48734392314725267,0.14820462662281222,1.025,1.9,2.7,35.4956930961534,10.096909029653476,2.114112191168381,-2.121139228,2.3247477367068123,-2.211563427,7.902111016768608,0.30558042230322624,1.291877087026654,1760.5816038855614,28.11430892837647,21.525578213549018,23.098003740495198,19.23129794297471,12.395212290053271,14.833690279846516,9.215612699911482,11.882565337251219,6.0083450792657915,7.249420413511957,4.026938249729609,4.777163731713348,-3.99,1089671666.2054772,27.572125089822265,12.033712839100877,7.14680707641382,235.65015567569458,19.78759109886606,51.676545465608676,0,0,0,0,0,22.776169073898174,0,0,23.733674027155736,66.2271221763131,29.437587570269333,22.836944044016953,21.96222592285715,43.84636701124967,0,15.284745645900749,0,13.151638370425493,23.8701678001771,101.28727796166254,0,17.07321074385534,15.370440161812711,15.89566410019341,5.749511833283905,11.600939890232516,36.939133222394126,22.988891506842997,5.817220841045895,11.323698910571437,83.54087583335723,5.022633313741326,22.226623842652494,0,106.35000000000001,9.837253136417502,12.808212032003757,0,18.1769564123056,52.45085334081485,16.46637642377805,24.715823395199166,24.26546827384644,36.39820241076966,20.60153424990708,20.75495378108591,47.77016383386255,6.4674364239524245,8.796988740381748,7.555419093540143,2.9915328563347954,2.1726441865322355,20.97804452970269,2.6916802072288206,0.956197710075052,-3.01899647,0.1724137931034483,40,2,8,0,0,0,3,2,5,8,2,11,11,0,0,0,5,6.139100000000004,154.12419999999972,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3899,12.350300347233066,-4.395233082,12.350300347233066,0.23601658950617277,0.9108229912132475,270.21,261.138,270.0616122,100,0,0.4159120645565454,-0.36086762,0.4159120645565454,0.3608676197160436,1.263157894736842,1.894736842105263,2.3684210526315788,19.413175473455237,10.161581247529938,2.2953989921881144,-2.078295974,2.293974832575756,-2.122371659,6.041620344409163,-0.137118775,2.124666471103936,587.7671184973083,14.043605595440512,9.784354941403494,9.784354941403494,8.876028663351637,5.276010415200652,5.276010415200652,3.824890629036956,3.824890629036956,2.465454511767781,2.465454511767781,1.4576692471100376,1.4576692471100376,-2.31,19345.541864411134,13.129450737706515,4.753017218495077,2.9280963381750933,105.75664771197401,9.83988354097968,11.323698910571437,0,0,5.907179729351506,6.176298517443475,4.794537184071822,0,13.171245143024459,0,5.156663257125445,31.18920547353706,5.687386274683562,11.760295063310071,22.48887726406963,11.594566004035068,0,5.156663257125445,0,13.100035717134098,5.316788604006331,47.34946224772795,0,0,5.316788604006331,18.858631417708022,0,0,11.063842986476951,6.176298517443475,6.923737199690624,21.681687586340253,34.98540678243286,0,0,0,55.13,17.646929738491977,17.96578232709628,0,11.250837766380558,5.760247418874442,12.13273413692322,18.329577708536295,6.923737199690624,0,10.473451861131776,4.523094936973348,41.778443658046825,0,11.7445206207483,5.903751521780022,-0.273004417,-0.150073749,4.165985922146636,-3.150441416,1.5641511920552325,0,0.16666666666666666,19,1,4,0,0,0,1,1,2,3,1,7,2,0,0,0,2,3.2541200000000012,60.63720000000001,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216326,12.280741685563115,-0.586111111,12.280741685563115,0.19740835222978048,0.54943491296874,259.265,246.16099999999997,259.0956913,98,0,0.25476612464901316,-0.398430342,0.3984303415726596,0.25476612464901316,1.263157894736842,2.0526315789473686,2.736842105263158,16.17548677597676,10.047535520758935,2.389627161732161,-2.288302074,2.300780800151087,-2.520180094,6.055018980790098,-0.136444507,1.8979320736819345,596.7962801712908,13.568549621822843,10.18003015639932,10.18003015639932,9.07538740046941,6.097128165906102,6.097128165906102,4.773307726503253,4.773307726503253,3.6183119709940397,3.6183119709940397,2.6096128729654313,2.6096128729654313,-2.37,28986.627643350188,11.70535246511652,4.0813602859858555,1.7589643807787616,109.10848846417021,10.633577208012664,6.041840829147961,0,11.814359458703011,5.907179729351506,0,19.700400156221797,0,0,0,6.06636706846161,18.55355575984923,29.779867286916136,0,14.383611552215466,23.40892546273808,0,10.216698334856808,0,25.428240480912557,5.733667477162185,29.32600418877882,0,0,11.050456081168516,5.687386274683562,0,0,28.663289748052954,16.133830774056218,0,28.76308341331783,18.19910120538483,0,0,0,92.5,11.949020558499466,14.383611552215466,0,18.23518108162902,24.21641579521914,5.563451491696996,4.899909730850478,18.19910120538483,0,5.316788604006331,5.733667477162185,0,0,36.71822630595448,2.2651854213907785,7.712509920634921,-0.891018046,4.580581328210296,0.6213433012093732,0.3265051020408163,0,0.3076923076923077,19,3,6,0,2,2,1,0,1,4,2,6,1,0,1,1,3,0.029799999999999494,66.8996,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126565,13.163770533293665,-1.477322806,13.163770533293665,0.05552420582430484,0.3732159623688665,439.4710000000002,418.3030000000002,439.1532062,164,0,0.25213344334671656,-0.393180302,0.393180301971513,0.25213344334671656,1.0606060606060606,1.7575757575757576,2.515151515151515,16.568562915672587,9.893453934564295,2.6030618687828135,-2.38263588,2.567944830608823,-2.525010961,6.305360500155143,-0.189196396,1.7755712328651565,1730.450548133025,22.27529192407988,17.922823729193833,17.922823729193833,15.983112013795049,11.28718038433946,11.28718038433946,9.672362453187572,9.672362453187572,8.233502853871666,8.233502853871666,6.731937741171191,6.731937741171191,-3.39,98632045.24862874,18.083174168526398,5.390137946115351,1.7494532606167192,187.3117655337929,29.4009056430705,11.828951981718557,5.724985593970254,0,5.907179729351506,0,4.794537184071822,0,0,0,36.39820241076966,24.619922828310838,34.51047488669777,34.23713632667496,19.74445492755328,49.51887945767573,0,14.450987899589041,0,37.44325280421802,6.606881964512918,59.65783953108687,0,0,5.316788604006331,0,0,0,37.46236659011223,17.006604953682878,0,35.49390016081732,48.53093654769288,0,43.611699728324226,0,88.65,24.160819540201732,15.007591973753234,0,12.328001352277514,6.544756405912575,54.738602711718215,0,0,49.38830667892189,20.51735496805065,4.736862953800049,10.888908021541951,0,13.163770533293665,29.10520412447067,2.802303778764593,-0.055524206,16.103536785084405,-0.246533919,1.9050015484588898,0,0.2692307692307692,33,3,7,0,3,3,3,2,5,6,3,7,1,0,1,1,8,3.4744000000000037,124.03880000000007,0,2,1,0,0,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11640390,10.251419095166806,-0.629021151,10.251419095166806,0.19103210080024913,0.43583730620675604,421.5040000000001,398.3200000000002,421.1902604,158,0,0.14955328572644153,-0.390132958,0.3901329579529353,0.14955328572644153,1,1.78125,2.5625,16.284617777579488,9.716070778416833,2.4136009922519532,-2.396180598,2.4502864481881916,-2.395205623,5.90979136342743,-0.033485202,1.5014200071286896,1464.419319578863,21.87166824125719,17.73318530852765,17.73318530852765,15.48309636446465,10.79894020288989,10.79894020288989,8.921810947378109,8.921810947378109,6.382896470819115,6.382896470819115,4.794934067449611,4.794934067449611,-3.77,30635279.985794075,18.955946673025224,6.867587015618814,3.030217978176012,184.95736426907462,10.84019487200289,22.852895988299675,0,0,0,0,4.400694606261793,14.951935562841626,0,0,48.53093654769288,31.898114582465862,34.82472038724633,16.81167952344841,5.106527394840706,22.237488427532348,0,19.352630169103417,0,31.28433730268772,5.733667477162185,78.88176232584219,0,22.514758973090913,5.733667477162185,5.817862777835028,0,0,30.06020837492781,0,0,31.50769098970396,73.05735782784225,0,38.93438462278823,0,89.33,5.601050810983688,5.106527394840706,0,5.917906046161393,18.659506023687047,44.75878912078815,0,6.196843571613076,41.78674365141193,41.38218093171687,15.701624519056601,2.0234033026790965,0,14.213970152954518,11.319295290640405,11.132610189829725,1.5522760340688941,20.498538560940638,4.972754948662028,1.8704848535580303,0,0.19230769230769232,32,3,6,1,0,1,2,3,5,6,2,6,3,1,0,1,6,4.822100000000004,126.17119999999998,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135539077,12.772696247586357,-0.354403285,12.772696247586357,0.008083743231234841,0.4815491122179356,465.5500000000003,434.30200000000025,465.22637109199997,180,0,0.27363706336788396,-0.507520649,0.507520649072707,0.27363706336788396,1.1176470588235294,1.8235294117647058,2.4705882352941178,16.478053043176295,9.935909583926017,2.2669376446484932,-2.261208615,2.426464374562052,-2.351070392,6.022073483239458,0.034171001748964716,1.7610356844141144,1147.987936563027,24.241911729260273,19.797691824838086,19.797691824838086,16.384249150759292,11.621333415561324,11.621333415561324,8.763076523373902,8.763076523373902,6.008620256245372,6.008620256245372,4.1736036451509495,4.1736036451509495,-3.36,53390965.429678865,23.78664468577553,10.276307565789475,4.926960882792493,198.69268787500528,24.78980128446114,11.49902366656781,11.454175413722904,0,5.907179729351506,0,9.694446914922299,0,0,0,43.26960593035314,35.59836478940461,32.24539269211191,24.340666912419827,24.26754986452663,5.907179729351506,0,15.373361591982254,0,33.23387405114584,32.84803314676356,53.21903338901211,0,33.949625560533235,5.316788604006331,0,11.49902366656781,0,59.024840653772394,11.281619359712625,0,48.304485807547536,40.92129734774301,0,22.450601893965427,0,108.06000000000002,0,15.007591973753234,0,34.77828485580361,23.23511088100356,43.97493613015755,6.06636706846161,6.06636706846161,45.03667987291831,15.373361591982254,9.259957890773396,11.059544912123574,0,15.11137763771935,27.733790747648307,3.586130669799537,-0.193243418,10.92178473990315,0,10.280614711203237,0,0.38461538461538464,34,3,8,0,1,1,2,1,3,7,3,8,7,0,1,1,4,4.125100000000004,128.8968,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
